4658,84.815
697,84.781
1262,84.772
3390,84.747
3701,84.735
765,84.705
4480,84.662
3991,84.661
5101,84.646
1715,84.642
5996,84.628
4989,84.619
5118,84.614
3417,84.553
1468,84.511
1798,84.506
2430,84.499
2238,84.458
6515,84.424
79,84.406
3212,84.404
291,84.341
2110,84.325
7034,84.295
3834,84.242
3805,84.228
5086,84.055
2166,84.053
2180,84.029
757,83.999
5598,83.987
819,83.98
1863,83.976
823,83.967
6115,83.963
3499,83.949
75,83.941
3878,83.933
2763,83.931
1888,83.821
6389,83.769
1827,83.748
6030,83.741
4091,83.607
4003,83.58
4351,83.556
1426,83.498
6695,83.452
6354,83.427
5925,83.421
4367,83.406
1294,83.399
5352,83.388
473,83.366
3754,83.363
4119,83.351
813,83.349
6892,83.326
5656,83.325
6021,83.288
338,83.254
5623,83.21
709,83.201
459,83.178
6164,83.154
3138,83.145
4349,83.137
1858,83.085
1184,83.033
2331,83.017
4522,83.004
2791,82.99
4057,82.969
3988,82.937
1326,82.884
6311,82.852
432,82.841
3809,82.808
3585,82.793
4688,82.775
4348,82.766
336,82.738
684,82.684
2091,82.684
2183,82.674
630,82.67
4176,82.643
866,82.601
3904,82.592
818,82.582
2278,82.491
4107,82.487
3038,82.476
2297,82.455
4702,82.452
3845,82.375
3297,82.365
6111,82.364
6673,82.363
776,82.34
3916,82.334
3932,82.263
5607,82.238
1980,82.16
5149,82.138
5431,82.113
5143,82.109
4835,82.093
3920,82.079
6369,82.079
1553,82.076
4572,82.074
633,82.04
3487,82.018
4791,82.015
3746,81.996
7030,81.962
1254,81.924
5235,81.911
5089,81.885
3801,81.876
4669,81.864
5192,81.807
4290,81.771
4888,81.762
6152,81.64
6716,81.632
5890,81.59
647,81.583
2262,81.569
1958,81.499
3311,81.463
5093,81.418
3777,81.414
2622,81.397
2417,81.393
6914,81.326
6191,81.316
6654,81.253
5891,81.237
70,81.211
3803,81.133
262,81.084
3009,81.056
4974,81.038
3854,81.036
5491,80.964
2656,80.957
5311,80.953
6585,80.952
3051,80.921
3170,80.912
4817,80.839
2905,80.821
6314,80.814
2088,80.812
4418,80.769
5559,80.759
6791,80.743
6638,80.682
5399,80.646
1210,80.622
344,80.586
5522,80.551
1203,80.529
1249,80.499
3939,80.49
3360,80.482
5120,80.297
1126,80.272
2147,80.252
1579,80.243
3330,80.233
4576,80.231
258,80.219
1666,80.215
2885,80.161
4808,80.105
6076,80.092
3265,80.067
6216,80.019
4746,79.988
1645,79.981
3389,79.917
4115,79.9
4855,79.892
4331,79.88
6145,79.86
2191,79.857
2306,79.836
1847,79.815
1748,79.783
1437,79.782
6685,79.736
1708,79.697
1200,79.667
1746,79.664
1530,79.658
5085,79.641
2761,79.636
849,79.623
4829,79.607
1544,79.605
1842,79.605
3215,79.586
5188,79.575
5087,79.561
749,79.557
3606,79.535
6103,79.534
859,79.533
1650,79.518
3062,79.507
268,79.507
4678,79.484
5318,79.471
5972,79.453
6697,79.347
118,79.326
5256,79.295
5042,79.283
5797,79.271
2484,79.27
5905,79.266
1179,79.262
6162,79.259
3930,79.233
55,79.23
6456,79.227
1387,79.217
1578,79.216
1114,79.16
6139,79.156
6934,79.127
6184,79.062
3867,79.05
1719,79.037
5148,79.029
7078,79.028
1942,78.958
5962,78.928
1907,78.887
2533,78.847
1066,78.82
4759,78.82
5077,78.804
5390,78.738
1594,78.683
6608,78.667
4279,78.658
5575,78.652
6475,78.635
1824,78.632
3786,78.613
2354,78.607
6211,78.589
3375,78.585
3058,78.52
669,78.484
5844,78.453
1947,78.418
744,78.415
564,78.412
1704,78.391
6210,78.354
2667,78.304
2339,78.28
4945,78.263
6549,78.229
381,78.174
130,78.17
5688,78.142
1809,78.122
3690,78.121
2126,78.093
3792,78.084
3970,78.08
5174,78.07
224,78.041
2019,78.041
4764,78.015
6462,77.986
2224,77.979
6505,77.939
4580,77.927
4649,77.92
2675,77.919
1769,77.865
7011,77.865
871,77.837
1500,77.83
6933,77.791
2101,77.768
885,77.754
285,77.745
2103,77.636
4475,77.588
1536,77.574
2040,77.536
1716,77.525
5580,77.52
4507,77.506
814,77.474
2276,77.451
2425,77.449
3980,77.431
6838,77.265
6001,77.254
5626,77.245
577,77.241
3474,77.235
1150,77.225
1037,77.222
2135,77.179
4849,77.173
5245,77.172
5927,77.169
560,77.114
2984,76.945
5704,76.902
3151,76.898
3032,76.896
5401,76.861
3883,76.852
3491,76.852
3184,76.843
6869,76.819
5645,76.788
6020,76.744
3934,76.743
2138,76.718
592,76.702
4148,76.701
1095,76.7
1805,76.622
2216,76.596
1829,76.592
4540,76.569
6784,76.564
5225,76.533
6074,76.512
2403,76.503
5134,76.449
5490,76.415
198,76.393
5816,76.38
3576,76.377
1016,76.282
6532,76.217
1225,76.188
2629,76.119
4223,76.11
722,76.048
1353,76.036
91,76.015
638,75.955
4843,75.949
2677,75.915
13,75.898
3029,75.898
5868,75.87
279,75.806
1739,75.796
3010,75.796
1869,75.772
4437,75.754
4269,75.717
4948,75.704
6014,75.684
4207,75.674
6124,75.659
4019,75.507
590,75.45
1538,75.448
5760,75.44
4404,75.385
90,75.356
19,75.309
6050,75.293
918,75.29
1434,75.285
5280,75.23
3833,75.221
4845,75.209
5115,75.193
2212,75.184
1577,75.141
1831,75.065
892,75.018
6891,74.974
2709,74.962
2868,74.938
4626,74.934
6826,74.909
3807,74.882
1717,74.876
5639,74.872
5218,74.855
2970,74.781
5950,74.778
1374,74.772
1260,74.704
2565,74.676
126,74.621
86,74.606
5959,74.593
2048,74.576
4783,74.576
6113,74.525
3078,74.512
1141,74.506
6847,74.489
496,74.417
6719,74.404
6095,74.404
516,74.392
4373,74.392
1218,74.359
2858,74.358
653,74.284
3663,74.269
379,74.205
6842,74.176
1092,74.17
3860,74.121
6346,74.104
1559,74.075
5344,74.066
6108,74.051
1470,74.05
7014,74.045
181,74.038
6759,74.017
5315,74.017
4521,73.991
4620,73.99
1313,73.944
6219,73.856
1754,73.723
3100,73.694
563,73.685
6230,73.676
1677,73.632
5006,73.629
1795,73.592
364,73.586
3722,73.579
5935,73.462
4258,73.387
3918,73.285
5430,73.231
5571,73.172
652,73.01
154,72.987
5181,72.976
861,72.957
3723,72.895
6980,72.775
2233,72.735
1329,72.69
4427,72.662
3785,72.658
5731,72.644
5535,72.589
6359,72.567
2277,72.489
3387,72.426
3466,72.42
3230,72.387
4595,72.381
456,72.377
5492,72.305
2828,72.302
2332,72.26
3749,72.24
5334,72.18
2815,72.165
3692,72.165
6795,72.011
2653,71.972
1693,71.961
6370,71.951
5238,71.929
3097,71.839
4172,71.805
16,71.788
876,71.722
1395,71.701
1491,71.696
2174,71.679
1597,71.679
100,71.648
1796,71.631
5044,71.59
1498,71.556
2825,71.555
385,71.541
4099,71.52
3089,71.513
4251,71.439
1189,71.433
3324,71.428
4012,71.392
1017,71.388
5295,71.307
2886,71.218
1903,71.153
632,71.119
5647,71.11
7043,71.073
6907,71.046
4825,71.026
6276,71.002
4165,70.971
2427,70.85
2574,70.799
6507,70.794
5072,70.785
6931,70.711
4857,70.671
6523,70.662
4875,70.648
2194,70.644
5954,70.623
835,70.616
1989,70.559
4870,70.48
2456,70.445
3379,70.438
2313,70.435
3434,70.396
1865,70.356
6175,70.334
5424,70.317
6504,70.295
304,70.253
1420,70.24
7083,70.207
5896,70.192
2195,70.131
4874,70.103
4354,70.062
532,70.058
5830,70.054
3171,70.014
1388,69.981
3768,69.956
3438,69.944
469,69.918
3631,69.901
3087,69.895
3164,69.804
4971,69.803
583,69.792
5421,69.755
355,69.689
4697,69.612
2710,69.559
5958,69.544
1910,69.535
2186,69.471
452,69.449
2462,69.416
4109,69.406
6326,69.347
1129,69.344
244,69.335
6793,69.29
375,69.264
3996,69.24
5970,69.216
4320,69.179
2953,69.174
3656,69.158
963,69.144
3191,69.141
4562,69.068
5321,69.043
5461,69.037
1429,69.006
3074,68.997
5478,68.969
4596,68.923
2781,68.873
2267,68.841
5258,68.797
3760,68.756
840,68.73
2505,68.726
2532,68.643
2935,68.604
3066,68.58
4993,68.532
766,68.443
508,68.415
1245,68.404
5279,68.243
2691,68.236
6887,68.196
4096,68.14
2596,68.136
349,68.076
2831,68.033
5613,68.026
6310,68.007
2366,68.004
6177,67.96
2788,67.945
2608,67.936
11,67.932
3050,67.927
1756,67.916
6217,67.901
4987,67.889
269,67.864
6010,67.843
290,67.839
6731,67.833
2777,67.794
3538,67.767
5703,67.739
2300,67.697
3826,67.671
2922,67.632
313,67.576
377,67.568
3033,67.56
5893,67.554
6395,67.503
4482,67.446
1724,67.394
4400,67.287
649,67.245
6147,67.242
3317,67.241
4761,67.235
7119,67.151
3734,67.138
3780,67.075
1436,67.072
5095,67.064
1555,67.038
2448,66.998
575,66.984
4803,66.913
3081,66.836
6643,66.806
3921,66.797
2877,66.78
6350,66.753
2796,66.7
833,66.634
672,66.608
5166,66.6
4175,66.47
163,66.382
34,66.363
5062,66.336
4360,66.323
606,66.293
3288,66.292
4950,66.243
3782,66.153
3463,66.091
4918,65.968
3461,65.961
4694,65.894
4021,65.894
1418,65.859
5191,65.853
4398,65.85
4281,65.799
4991,65.762
2076,65.718
3326,65.697
1552,65.595
3137,65.576
3905,65.568
7098,65.554
3639,65.546
6522,65.504
6797,65.426
2374,65.411
266,65.379
3839,65.364
3404,65.334
908,65.312
2408,65.308
3783,65.087
1309,65.052
3056,65.045
5261,65.041
6668,64.992
7000,64.978
5635,64.883
3213,64.867
6969,64.86
3448,64.804
3177,64.766
4260,64.761
4489,64.754
901,64.691
552,64.668
6602,64.591
88,64.565
5887,64.562
1460,64.553
1786,64.536
1144,64.466
3092,64.452
5780,64.39
5084,64.107
5746,64.079
4716,64.051
1252,64.032
2157,63.978
1164,63.885
1524,63.857
3564,63.852
4934,63.818
5803,63.763
1293,63.748
4307,63.681
4328,63.554
176,63.494
6872,63.468
5131,63.429
5276,63.323
1316,63.289
1499,63.279
4249,63.256
5667,63.253
6340,63.16
5739,63.138
6663,63.09
4036,63.086
4095,63.059
6577,63.048
3522,63.048
354,63.023
1701,63.023
5650,63.011
6930,63.001
4451,62.991
2603,62.983
1564,62.972
1905,62.965
3897,62.927
1417,62.867
3771,62.84
2820,62.81
5251,62.793
4371,62.773
5201,62.756
7006,62.709
856,62.701
1813,62.667
4406,62.562
2551,62.44
4188,62.38
894,62.35
2465,62.334
1346,62.318
4378,62.315
2708,62.277
5415,62.231
6418,62.203
1850,62.175
4590,62.094
6335,62.014
2030,61.985
6419,61.93
585,61.887
6620,61.861
2314,61.851
1575,61.831
6163,61.783
6411,61.78
2706,61.754
5920,61.738
5339,61.721
32,61.693
6309,61.68
2654,61.622
6382,61.569
1268,61.564
4760,61.441
2954,61.408
151,61.328
5993,61.157
4830,61.135
104,61.078
4818,61.04
1153,60.957
762,60.879
1866,60.858
2652,60.8
5428,60.682
5813,60.652
4957,60.617
6506,60.576
5902,60.573
5523,60.551
820,60.532
2324,60.45
134,60.402
45,60.391
5482,60.329
5930,60.326
5601,60.214
6948,60.151
6306,60.141
5446,60.132
985,60.075
3148,60.059
3187,60.042
5591,59.952
6397,59.837
772,59.811
5515,59.796
1479,59.785
497,59.772
2640,59.758
2751,59.728
6765,59.727
2856,59.724
6988,59.72
6391,59.672
5941,59.574
6349,59.511
4587,59.501
4848,59.498
35,59.457
720,59.445
2389,59.397
3752,59.337
3609,59.33
6375,59.32
3974,59.147
6894,59.134
2026,59.117
2846,59.105
4409,59.097
2627,59.084
3223,59.071
18,59.022
501,58.966
6649,58.96
7068,58.946
1533,58.942
2483,58.942
817,58.866
1714,58.851
2750,58.816
2333,58.804
3123,58.681
4834,58.642
7055,58.589
4853,58.585
1758,58.584
2258,58.337
3740,58.285
6438,58.242
2725,58.232
6081,58.187
726,58.149
4644,58.063
1560,57.995
5526,57.926
3889,57.866
6942,57.839
2206,57.827
6144,57.809
5529,57.786
4392,57.776
953,57.771
2014,57.736
2050,57.712
435,57.649
4545,57.609
6467,57.598
5713,57.546
6592,57.512
705,57.502
3828,57.5
1976,57.435
5608,57.392
6130,57.368
832,57.306
6542,57.282
7012,57.237
1216,57.1
2012,57.07
4200,57.034
6622,56.953
931,56.932
340,56.932
7120,56.908
3110,56.836
995,56.826
4128,56.787
2945,56.56
966,56.525
4235,56.478
4181,56.459
4416,56.378
2196,56.296
5530,56.236
1768,56.168
5484,55.997
7067,55.956
806,55.955
1860,55.922
4707,55.771
3249,55.761
6156,55.677
2437,55.599
5961,55.509
2504,55.483
4483,55.422
6332,55.338
5485,55.239
6531,55.143
609,55.019
3206,55.01
3922,54.9
230,54.889
5858,54.824
2865,54.774
2036,54.701
5331,54.687
1011,54.546
1360,54.484
4963,54.325
6653,54.317
7087,54.244
4506,54.18
4350,54.142
4599,54.053
733,54.046
5020,54.003
2702,53.995
1050,53.854
6430,53.814
1052,53.797
5260,53.777
2866,53.759
3134,53.652
2683,53.588
1565,53.52
1440,53.509
1781,53.487
346,53.484
6744,53.461
805,53.414
1383,53.412
188,53.388
3415,53.339
595,53.271
2164,53.185
5252,53.173
5770,53.16
486,53.159
1354,53.149
3572,53.121
2323,53.069
2730,52.979
5308,52.917
1328,52.83
5059,52.726
6171,52.701
6445,52.676
2787,52.664
5615,52.643
1836,52.635
2809,52.543
6373,52.54
4908,52.481
5378,52.458
3640,52.453
4709,52.439
6205,52.425
3023,52.397
1734,52.384
4228,52.276
3496,52.184
455,52.171
5070,52.128
3109,52.112
6229,52.093
2288,52.063
1585,52.039
2248,52.013
740,52.008
6196,51.866
6976,51.829
5681,51.823
4452,51.719
6559,51.709
5337,51.707
3122,51.611
5211,51.535
4618,51.454
257,51.451
4434,51.359
6358,51.345
2202,51.197
5771,51.183
1282,51.136
2398,51.087
5426,51.071
6199,51.062
822,50.904
3393,50.88
5508,50.824
1130,50.678
3518,50.622
6110,50.601
3378,50.508
5140,50.505
1630,50.461
5670,50.434
4795,50.433
2118,50.257
5116,50.211
1558,50.19
52,50.075
150,49.942
4773,49.915
3862,49.907
5706,49.823
6166,49.731
6909,49.531
4441,49.53
4352,49.526
2819,49.497
3573,49.478
2907,49.257
836,49.251
1485,49.227
4790,49.103
3587,49.084
5543,49.047
2593,48.976
5888,48.917
1415,48.845
6079,48.817
3887,48.808
6048,48.593
3437,48.583
2089,48.397
4891,48.33
571,48.303
1820,48.293
807,48.23
5671,48.225
6206,48.148
5819,48.13
1922,47.905
3762,47.734
391,47.685
4723,47.656
5480,47.625
5917,47.612
6065,47.573
9,47.522
3890,47.369
5379,47.299
152,47.26
2790,47.254
2950,47.109
5411,47.099
5988,47.061
6895,47.045
5092,47.03
1495,46.998
4858,46.986
2792,46.979
3339,46.923
1193,46.905
3349,46.894
6351,46.729
4598,46.664
3381,46.593
5205,46.526
7049,46.497
4173,46.475
965,46.475
3530,46.447
3195,46.417
1368,46.413
6047,46.378
2422,46.315
5955,46.307
6502,46.291
3703,46.236
961,46.216
