2554,99.997
1127,99.997
2500,99.987
952,99.986
960,99.979
5138,99.973
1051,99.972
1433,99.966
5762,99.966
1149,99.964
3546,99.962
1339,99.962
5346,99.957
1471,99.956
4219,99.946
2651,99.939
5120,99.939
132,99.932
725,99.932
1414,99.928
4029,99.922
4130,99.915
1513,99.914
5351,99.913
1155,99.913
1261,99.91
5666,99.908
1606,99.903
6843,99.895
1336,99.894
4906,99.885
1347,99.883
2944,99.88
3251,99.879
635,99.872
1961,99.865
5126,99.863
2607,99.86
6528,99.839
2092,99.838
2314,99.835
5511,99.827
561,99.826
1369,99.812
3025,99.807
6107,99.804
2795,99.795
1628,99.791
4537,99.79
3247,99.789
1516,99.786
3143,99.778
1353,99.778
1775,99.768
1102,99.762
6217,99.757
4054,99.756
1274,99.753
1867,99.753
6691,99.747
5021,99.741
2820,99.739
1087,99.731
6488,99.728
1033,99.726
3724,99.725
3556,99.694
6566,99.692
6850,99.685
3606,99.683
934,99.674
4784,99.67
4030,99.67
26,99.668
5780,99.666
3981,99.661
1463,99.656
1265,99.656
1574,99.648
6087,99.643
3898,99.643
1007,99.632
4414,99.614
1197,99.61
6713,99.6
4745,99.597
3742,99.595
3244,99.591
13,99.589
2710,99.585
6949,99.582
4684,99.58
1138,99.557
954,99.546
84,99.518
2440,99.515
82,99.507
141,99.504
2016,99.502
1480,99.495
3162,99.489
3321,99.484
3133,99.483
4760,99.473
6173,99.47
4120,99.467
1370,99.464
2468,99.458
2305,99.457
5580,99.455
655,99.447
1076,99.439
1349,99.431
4654,99.41
1856,99.387
1617,99.38
4877,99.378
5166,99.372
465,99.359
5194,99.354
5121,99.347
1589,99.341
3642,99.316
6034,99.313
4925,99.311
4381,99.305
6904,99.304
1276,99.292
5390,99.276
1482,99.275
3403,99.227
1618,99.221
2835,99.221
4757,99.203
81,99.195
3049,99.193
5937,99.188
6633,99.178
4472,99.164
1014,99.163
5354,99.157
3657,99.152
1576,99.143
4570,99.141
2711,99.136
4637,99.135
1266,99.134
2446,99.132
1372,99.122
5978,99.103
4807,99.101
722,99.101
1682,99.076
4504,99.075
2363,99.056
3670,99.047
5866,99.032
664,99.025
6842,99.012
630,99.011
6214,99.004
2482,99.003
7099,99.003
158,98.969
5843,98.968
5134,98.966
1172,98.964
1122,98.962
1622,98.956
1268,98.952
6997,98.939
1398,98.926
7032,98.922
3681,98.918
431,98.898
2599,98.897
1222,98.888
1153,98.875
4117,98.872
4500,98.87
6779,98.858
3130,98.85
1233,98.832
1185,98.82
2290,98.819
2990,98.804
7107,98.796
2511,98.792
1822,98.789
6139,98.783
3980,98.778
1470,98.774
3518,98.771
928,98.762
118,98.761
1578,98.751
6900,98.741
3054,98.741
7077,98.74
1992,98.74
2409,98.737
2099,98.725
4368,98.724
4177,98.718
1375,98.7
1373,98.699
5054,98.698
2222,98.685
3330,98.631
3486,98.629
6329,98.619
482,98.606
3384,98.603
2518,98.584
2636,98.51
5059,98.498
3302,98.486
6188,98.481
6909,98.48
5792,98.464
1560,98.452
2725,98.442
7044,98.434
1247,98.422
3520,98.422
4226,98.417
6198,98.395
2394,98.394
1993,98.386
1100,98.386
5520,98.384
3076,98.355
3126,98.346
2165,98.329
1734,98.318
1850,98.311
4331,98.303
5535,98.298
5470,98.296
2347,98.285
3840,98.268
2686,98.257
2613,98.236
1491,98.228
3506,98.221
3173,98.219
2388,98.211
5043,98.21
4521,98.199
3686,98.144
3435,98.135
1736,98.116
413,98.113
2095,98.112
5826,98.111
6081,98.111
3860,98.102
4616,98.096
1355,98.073
1415,98.069
3959,98.068
3425,98.063
7104,98.048
6585,98.019
3100,98.018
3488,98.017
2734,97.993
2600,97.978
5554,97.971
5153,97.97
1858,97.962
6801,97.958
2369,97.955
7101,97.954
42,97.953
3013,97.941
5711,97.938
1708,97.935
577,97.934
1278,97.92
5078,97.918
3224,97.913
3197,97.903
5472,97.889
5033,97.886
5256,97.853
6130,97.849
4582,97.848
5483,97.833
338,97.823
4498,97.817
4328,97.811
2585,97.804
6826,97.776
258,97.762
979,97.747
2428,97.742
1810,97.728
4311,97.728
3031,97.646
7066,97.633
4880,97.619
4418,97.617
3209,97.606
3576,97.59
1032,97.58
5834,97.568
1109,97.563
7055,97.562
5447,97.543
5574,97.541
3783,97.51
2227,97.492
2237,97.483
6694,97.451
1818,97.446
975,97.445
6552,97.442
6404,97.436
2278,97.421
1324,97.416
3676,97.415
5311,97.411
1170,97.399
5251,97.389
5217,97.385
1020,97.378
2335,97.357
2993,97.353
3664,97.343
4487,97.322
5514,97.271
6333,97.265
1351,97.259
2217,97.242
636,97.237
260,97.231
1098,97.229
6638,97.211
3044,97.186
5218,97.186
2135,97.185
2400,97.183
6766,97.18
7105,97.178
6940,97.167
3142,97.139
1672,97.139
5966,97.132
4708,97.117
3756,97.106
6811,97.088
2896,97.084
5621,97.065
6344,97.054
2645,97.041
2799,97.038
1563,97.022
1460,97.022
1665,97.009
6908,97.001
6442,96.981
5593,96.931
5533,96.922
4827,96.904
5216,96.902
6722,96.902
1847,96.883
6302,96.855
163,96.842
1016,96.831
1315,96.813
5428,96.806
1313,96.785
4067,96.777
2060,96.766
1348,96.764
6644,96.764
100,96.758
6495,96.729
1570,96.723
5101,96.699
5820,96.654
602,96.654
462,96.638
2855,96.62
2252,96.614
6408,96.599
3220,96.584
1271,96.577
6466,96.487
2184,96.484
6724,96.475
4000,96.47
5419,96.469
3608,96.451
5184,96.444
5002,96.441
3879,96.436
3357,96.422
4865,96.413
3746,96.402
3747,96.388
4724,96.371
5949,96.37
3272,96.367
1427,96.336
3056,96.299
1420,96.298
4392,96.297
3023,96.295
2456,96.283
6200,96.277
6424,96.277
4035,96.275
4350,96.273
2691,96.264
1745,96.228
4400,96.223
1214,96.214
3710,96.212
1202,96.211
5079,96.205
1863,96.175
3752,96.148
5733,96.133
2023,96.128
6531,96.111
3208,96.1
19,96.09
5699,96.06
4813,96.049
4228,96.034
355,96.027
3792,96.025
2198,96.019
2756,96.001
982,95.999
1329,95.978
18,95.975
1486,95.971
1190,95.962
4682,95.959
930,95.939
2737,95.938
2495,95.922
4314,95.912
5364,95.905
3463,95.886
6719,95.881
3712,95.88
4174,95.869
5241,95.862
6405,95.853
1204,95.828
3256,95.824
764,95.819
5202,95.817
873,95.783
2806,95.78
4087,95.765
2113,95.744
540,95.737
987,95.735
4446,95.72
1751,95.709
6907,95.689
756,95.683
653,95.65
1270,95.649
6377,95.641
996,95.641
5275,95.628
4893,95.625
5850,95.624
2987,95.622
4836,95.574
2209,95.571
4860,95.557
1979,95.554
6525,95.553
4594,95.537
2578,95.537
3153,95.527
2528,95.501
1167,95.478
4834,95.47
4290,95.466
1311,95.454
4109,95.451
4879,95.451
1381,95.45
2277,95.441
1609,95.426
1279,95.413
6229,95.412
6079,95.409
5565,95.384
33,95.384
622,95.379
6595,95.377
2978,95.365
4480,95.349
2079,95.335
1658,95.328
5283,95.327
1883,95.309
5529,95.292
6572,95.291
4275,95.281
6324,95.269
1430,95.262
3102,95.26
2917,95.245
217,95.205
345,95.2
3674,95.184
4460,95.176
5594,95.174
3154,95.158
640,95.156
1778,95.128
114,95.126
5713,95.121
30,95.108
240,95.096
1716,95.063
1786,95.063
4904,95.049
1196,95.033
610,95.031
4245,95.025
6804,95.025
4753,95.013
1052,94.987
1763,94.983
943,94.981
1422,94.978
4105,94.964
6677,94.964
4028,94.906
1391,94.901
1624,94.901
6716,94.875
6969,94.866
4158,94.851
4332,94.848
2843,94.824
5164,94.817
1111,94.804
7093,94.797
6581,94.786
3089,94.765
2499,94.76
6164,94.755
1410,94.753
3171,94.746
90,94.746
4613,94.742
1945,94.71
6776,94.708
5607,94.703
1188,94.679
1984,94.662
5477,94.646
5578,94.634
2563,94.625
2134,94.607
3424,94.605
6423,94.599
2050,94.589
6903,94.582
2928,94.564
4790,94.561
1074,94.559
3517,94.557
6824,94.553
5681,94.518
6920,94.503
830,94.502
4490,94.5
1771,94.492
5896,94.475
3722,94.474
1304,94.437
6630,94.428
6014,94.398
1113,94.395
1669,94.388
4272,94.344
5806,94.34
2342,94.339
1285,94.327
824,94.326
2107,94.293
1046,94.288
6551,94.195
1092,94.187
5677,94.185
1083,94.154
1062,94.125
2029,94.112
6974,94.03
2655,94.028
122,94.022
3265,94.019
2961,94.018
290,94.017
826,94.013
2942,94.001
1683,93.995
3094,93.978
2628,93.974
4204,93.941
6314,93.93
985,93.928
3111,93.922
2182,93.906
2918,93.901
4898,93.845
4440,93.831
2792,93.827
126,93.818
6284,93.806
6172,93.804
4089,93.803
1403,93.798
4118,93.796
3795,93.795
1408,93.793
3776,93.761
1054,93.744
964,93.725
6550,93.705
432,93.704
1449,93.698
4914,93.688
1171,93.686
6603,93.684
3678,93.655
6674,93.651
2817,93.64
6394,93.618
2932,93.611
50,93.609
6024,93.607
2143,93.603
4871,93.589
6966,93.564
6834,93.543
1397,93.541
3887,93.532
5252,93.528
3393,93.521
1064,93.505
5944,93.491
1388,93.491
3024,93.472
3343,93.463
2950,93.458
3334,93.449
5193,93.394
1295,93.391
1583,93.389
4610,93.376
1008,93.367
2544,93.367
4449,93.364
2808,93.351
2415,93.343
1424,93.336
3041,93.327
1248,93.324
4223,93.322
5317,93.298
633,93.296
1975,93.263
2207,93.253
5171,93.251
1086,93.201
1619,93.165
2004,93.165
2647,93.161
6963,93.161
1146,93.151
6708,93.15
2510,93.146
1448,93.137
3855,93.114
4012,93.094
1412,93.077
916,93.062
1183,93.06
3466,93.059
3514,93.051
3927,93.05
1,93.047
1406,93.045
6775,93.041
3360,93.027
1194,93.022
2039,93.014
1321,93.012
4583,93.003
6129,92.992
6092,92.987
1859,92.982
6430,92.977
228,92.951
4685,92.94
2085,92.933
6789,92.905
5442,92.903
937,92.89
974,92.888
562,92.851
1186,92.851
1301,92.845
1026,92.84
3600,92.838
984,92.832
2687,92.827
4816,92.824
1382,92.824
1312,92.82
7040,92.817
1065,92.812
1239,92.806
1049,92.801
1037,92.796
781,92.795
1096,92.793
1181,92.793
935,92.793
948,92.793
958,92.793
969,92.793
976,92.793
980,92.793
1003,92.793
1010,92.793
1021,92.793
1029,92.793
1038,92.793
1044,92.793
1053,92.793
1058,92.793
1061,92.793
1069,92.793
1070,92.793
1071,92.793
1077,92.793
1091,92.793
1101,92.793
1110,92.793
1119,92.793
1131,92.793
1135,92.793
1152,92.793
1154,92.793
1157,92.793
1158,92.793
1169,92.793
1178,92.793
1180,92.793
1201,92.793
1206,92.793
1212,92.793
1238,92.793
1240,92.793
1251,92.793
1257,92.793
1264,92.793
1273,92.793
1280,92.793
1283,92.793
1289,92.793
1292,92.793
1314,92.793
1318,92.793
1322,92.793
1327,92.793
1332,92.793
1334,92.793
1345,92.793
1352,92.793
1356,92.793
1364,92.793
1378,92.793
1392,92.793
1411,92.793
1120,92.791
1066,92.789
1404,92.784
6279,92.783
4106,92.773
981,92.772
1056,92.768
6331,92.766
1350,92.764
6003,92.762
1177,92.76
1296,92.758
1325,92.75
939,92.737
1143,92.736
1342,92.719
5895,92.709
1402,92.68
1175,92.67
1256,92.668
971,92.664
1094,92.656
972,92.654
5160,92.642
983,92.627
1088,92.622
3851,92.6
7114,92.581
1366,92.578
1039,92.562
1078,92.558
230,92.547
2974,92.541
1990,92.535
6886,92.528
1253,92.499
4994,92.496
2321,92.494
6343,92.45
5061,92.449
2915,92.437
973,92.423
2480,92.421
3910,92.408
2800,92.406
1824,92.401
3193,92.363
4354,92.35
3987,92.339
